timestamp,open,high,low,close,volume
2025-02-01 00:00:00,102423.27,102760.54,102238.96,102592.22,0.028614
2025-02-01 00:15:00,102592.22,102766.27,102338.61,102338.61,0.034963
2025-02-01 00:30:00,102338.61,102766.27,102066.28,102384.03,0.028431
2025-02-01 00:45:00,102384.03,102654.42,102382.11,102530.77,0.007525
2025-02-01 01:00:00,102530.77,102789.33,102447.34,102606.81,0.011959
2025-02-01 01:15:00,102606.81,102789.33,102597.17,102705.36,0.005812
2025-02-01 01:30:00,102705.36,102831.33,102607.15,102646.03,0.026616
2025-02-01 01:45:00,102646.03,102904.54,102620.83,102637.12,0.00767
2025-02-01 02:00:00,102637.12,102904.54,102631.84,102749.77,0.008308
2025-02-01 02:15:00,102749.77,102904.54,102627.1,102627.1,0.006412
2025-02-01 02:30:00,102627.1,102904.54,102627.1,102636.26,0.005805
2025-02-01 02:45:00,102636.26,102938.41,102636.26,102665.75,0.007026
2025-02-01 03:00:00,102665.75,102985.81,102665.75,102700.81,0.010203
2025-02-01 03:15:00,102700.81,102985.81,102682.58,102789.98,0.006509
2025-02-01 03:30:00,102789.98,102985.81,102575.43,102696.05,0.008034
2025-02-01 03:45:00,102696.05,102985.81,102682.76,102826.24,0.007563
2025-02-01 04:00:00,102826.24,102938.41,102575.43,102683.1,0.01005
2025-02-01 04:15:00,102683.1,102985.81,102575.43,102746.35,0.007014
2025-02-01 04:30:00,102746.35,102938.41,102653.97,102799.27,0.005998
2025-02-01 04:45:00,102799.27,102994.05,102700.73,102833.17,0.012142
2025-02-01 05:00:00,102833.17,102994.05,102692.6,102872.65,0.009271
2025-02-01 05:15:00,102872.65,102994.05,102699.91,102775.05,0.005997
2025-02-01 05:30:00,102775.05,102994.05,102698.77,102764.39,0.005517
2025-02-01 05:45:00,102764.39,102999.6,102693.89,102777.16,0.008946
2025-02-01 06:00:00,102777.16,102999.6,102683.42,102834.73,0.008397
2025-02-01 06:15:00,102834.73,103014.95,102703.17,102709.86,0.008356
2025-02-01 06:30:00,102709.86,108295.89,99866.39,101366.29,3.401685
2025-02-01 06:45:00,101366.29,103416.75,101217.63,102877.23,0.326045
2025-02-01 07:00:00,102877.23,102938.41,102547.25,102683.25,0.008418
2025-02-01 07:15:00,102683.25,102999.6,102683.25,102787.09,0.005107
2025-02-01 07:30:00,102787.09,102999.6,102683.17,102776.37,0.008627
2025-02-01 07:45:00,102776.37,102999.6,102684.76,102686.41,0.010605
2025-02-01 08:00:00,102686.41,102999.6,102647.15,102814.51,0.00759
2025-02-01 08:15:00,102814.51,102894.32,102575.43,102660.55,0.00775
2025-02-01 08:30:00,102660.55,102938.41,102448.07,102448.07,0.037878
2025-02-01 08:45:00,102448.07,102766.27,102427.32,102432.86,0.012331
2025-02-01 09:00:00,102432.86,102621.43,102279.73,102532.94,0.027617
2025-02-01 09:15:00,102532.94,102766.27,102246.99,102517.94,0.022896
2025-02-01 09:30:00,102517.94,108373.71,102066.28,106480.8,2.421244
2025-02-01 09:45:00,106480.8,111758.81,105513.03,111614.36,4.190144
2025-02-01 10:00:00,111614.36,111781.25,111562.56,111667.68,0.006469
2025-02-01 10:15:00,111667.68,111801.87,111562.56,111688.69,0.021238
2025-02-01 10:30:00,111688.69,111801.87,111562.56,111696.66,0.007072
2025-02-01 10:45:00,111696.66,111866.54,111644.52,111866.54,0.146188
2025-02-01 11:00:00,111866.54,111966.93,111866.54,111915.15,0.003555
2025-02-01 11:15:00,111915.15,111966.93,111902.74,111938.12,0.012175
2025-02-01 11:30:00,111938.12,111966.93,111902.74,111925.54,0.00618
2025-02-01 11:45:00,111925.54,112048.2,111903.5,112035.37,0.030732
2025-02-01 12:00:00,112035.37,112048.2,112023.76,112042.64,0.019895
2025-02-01 12:15:00,112042.64,112344.4,112033.91,112114.53,0.011458
2025-02-01 12:30:00,112114.53,112344.4,103416.75,103416.75,2.352162
2025-02-01 12:45:00,103416.75,103932.92,103416.75,103841.05,0.011421
2025-02-01 13:00:00,103841.05,105099.57,103774.61,105090.9,0.026352
2025-02-01 13:15:00,105090.9,105451.43,101995.31,102250.21,0.393743
2025-02-01 13:30:00,102250.21,102532.94,102201.47,102447.77,0.005417
2025-02-01 13:45:00,102447.77,102575.43,101718.89,101937.03,0.48598
