timestamp,open,high,low,close,volume
2025-05-01 00:00:00,99337.98,100681.75,98705.73,100227.21,1.313031
2025-05-01 00:15:00,100227.21,101058.63,99772.67,99959.72,1.316147
2025-05-01 00:30:00,99959.72,99999.71,99871.34,99959.65,1.305245
2025-05-01 00:45:00,99959.65,100588.05,99779.14,100588.05,1.295201
2025-05-01 01:00:00,100588.05,101293.92,100117.47,100636.94,1.304012
2025-05-01 01:15:00,100636.94,101764.5,99646.89,100352.76,1.352096
2025-05-01 01:30:00,100352.76,101847.9,98705.73,101590.83,1.301501
2025-05-01 01:45:00,101590.83,101999.79,98470.44,98896.82,1.289572
2025-05-01 02:00:00,98896.82,100117.47,98266.32,98482.98,1.310611
2025-05-01 02:15:00,98482.98,99117.4,98200.0,98705.73,1.307399
2025-05-01 02:30:00,98705.73,99176.31,97616.34,97999.86,1.291917
2025-05-01 02:45:00,97999.86,98235.15,97132.18,97573.34,1.327497
2025-05-01 03:00:00,97573.34,99349.62,97529.28,99349.62,1.296063
2025-05-01 03:15:00,99349.62,99646.89,98235.15,98941.02,1.300192
2025-05-01 03:30:00,98941.02,98941.02,96733.75,97058.7,1.515842
2025-05-01 03:45:00,97058.7,98470.44,96733.75,98235.08,1.365629
2025-05-01 04:00:00,98235.08,99779.14,96638.62,96638.62,7.794794
2025-05-01 04:15:00,96638.62,97529.28,96638.62,96638.62,6.508164
2025-05-01 04:30:00,96638.62,97764.57,96638.62,97352.76,1.290876
2025-05-01 04:45:00,97352.76,98235.08,96691.02,97833.0,1.305097
2025-05-01 05:00:00,97833.0,98181.78,96638.62,97352.76,1.300669
2025-05-01 05:15:00,97352.76,98470.44,97058.7,97529.28,1.290652
2025-05-01 05:30:00,97529.28,98235.15,96638.62,96823.41,1.306269
2025-05-01 05:45:00,96823.41,97499.97,96638.62,97132.18,1.308271
2025-05-01 06:00:00,97132.18,97999.86,96638.62,97293.99,1.283992
2025-05-01 06:15:00,97293.99,98896.82,97045.43,98014.5,1.294925
2025-05-01 06:30:00,98014.5,99132.96,97573.34,98941.02,1.303186
2025-05-01 06:45:00,98941.02,99337.98,97793.92,98049.66,1.30175
2025-05-01 07:00:00,98049.66,103427.33,97764.57,103181.72,26.312359
2025-05-01 07:15:00,103181.72,103427.33,97424.65,97999.86,2.378658
2025-05-01 07:30:00,97999.86,98863.59,97727.24,98235.15,1.332748
2025-05-01 07:45:00,98235.15,98896.82,97424.65,97764.57,1.31591
2025-05-01 08:00:00,97764.57,98941.02,97424.65,98235.15,1.299756
2025-05-01 08:15:00,98235.15,99176.31,97424.65,98941.02,1.2856
2025-05-01 08:30:00,98941.02,99411.6,97793.92,99411.6,1.318614
2025-05-01 08:45:00,99411.6,100117.47,98470.44,99566.28,1.363496
2025-05-01 09:00:00,99566.28,100352.76,99176.31,99782.94,1.326645
2025-05-01 09:15:00,99782.94,101058.63,99558.56,99999.6,1.318038
2025-05-01 09:30:00,99999.6,101058.63,98941.02,100681.75,1.288137
2025-05-01 09:45:00,100681.75,101058.63,98676.24,99772.67,1.327204
2025-05-01 10:00:00,99772.67,102691.74,97079.06,102499.91,6.826629
2025-05-01 10:15:00,102499.91,102691.74,97079.06,97293.99,7.103844
2025-05-01 10:30:00,97293.99,102691.74,97079.06,97699.26,25.205802
2025-05-01 10:45:00,97699.26,102262.49,97633.56,101279.86,90.997196
2025-05-01 11:00:00,101279.86,101279.86,98734.02,99999.94,9.325651
2025-05-01 11:15:00,99999.94,101113.27,98505.06,98863.59,8.239007
2025-05-01 11:30:00,98863.59,100819.97,98505.06,99411.6,5.801961
2025-05-01 11:45:00,99411.6,100819.97,98505.06,100588.05,6.203926
2025-05-01 12:00:00,100588.05,100819.97,99882.18,100588.05,1.304037
2025-05-01 12:15:00,100588.05,100819.97,98505.06,100487.31,3.310108
2025-05-01 12:30:00,100487.31,100819.97,98505.06,98941.02,2.334057
2025-05-01 12:45:00,98941.02,99779.14,98300.0,99772.67,1.305815
2025-05-01 13:00:00,99772.67,100100.0,99176.31,99999.72,1.301783
2025-05-01 13:15:00,99999.72,100117.47,98470.44,99782.94,1.314421
2025-05-01 13:30:00,99782.94,100200.0,99100.0,99337.98,1.319234
2025-05-01 13:45:00,99337.98,101316.99,97473.09,100771.58,17.542928
2025-05-01 14:00:00,100771.58,101316.99,97473.09,99999.6,14.563945
2025-05-01 14:15:00,99999.6,101006.43,99337.98,100909.02,2.311825
2025-05-01 14:30:00,100909.02,101006.43,97978.47,98014.5,29.438891
2025-05-01 14:45:00,98014.5,99100.0,98014.5,98235.08,1.350827
2025-05-01 15:00:00,98235.08,99176.31,97978.47,98100.0,1.31059
2025-05-01 15:15:00,98100.0,99200.0,98049.66,98896.82,1.305537
2025-05-01 15:30:00,98896.82,99300.0,97999.86,98916.3,1.305925
2025-05-01 15:45:00,98916.3,99176.31,97978.47,98863.59,1.311875
2025-05-01 16:00:00,98863.59,99300.0,97978.47,98941.02,1.28369
2025-05-01 16:15:00,98941.02,99411.6,98100.0,98100.0,1.309095
2025-05-01 16:30:00,98100.0,99100.0,97978.47,98235.08,1.291238
2025-05-01 16:45:00,98235.08,99318.13,97978.47,98941.02,1.314708
2025-05-01 17:00:00,98941.02,99558.56,98235.15,98455.66,1.290166
2025-05-01 17:15:00,98455.66,99779.14,97978.47,99117.4,1.316572
2025-05-01 17:30:00,99117.4,99411.6,97978.47,98235.08,2.30562
2025-05-01 17:45:00,98235.08,98941.02,97978.47,98266.32,1.308615
2025-05-01 18:00:00,98266.32,101006.43,98235.15,100352.76,1.809682
2025-05-01 18:15:00,100352.76,100955.41,98941.02,99782.94,1.800972
2025-05-01 18:30:00,99782.94,101006.43,97978.47,97999.86,2.34637
2025-05-01 18:45:00,97999.86,101006.43,97978.47,100909.02,25.130613
2025-05-01 19:00:00,100909.02,101006.43,97978.47,99176.31,4.719133
2025-05-01 19:15:00,99176.31,101006.43,97978.47,100681.75,3.458506
2025-05-01 19:30:00,100681.75,101006.43,98266.32,98896.82,1.70161
2025-05-01 19:45:00,98896.82,99300.0,98235.15,98941.02,1.305706
2025-05-01 20:00:00,98941.02,99318.13,98200.0,98941.02,1.294831
2025-05-01 20:15:00,98941.02,99545.4,98235.15,99545.4,1.312111
2025-05-01 20:30:00,99545.4,101006.43,98181.78,99349.62,2.652521
2025-05-01 20:45:00,99349.62,101006.43,97978.47,99117.4,7.216859
2025-05-01 21:00:00,99117.4,101006.43,99117.4,100352.76,2.004652
2025-05-01 21:15:00,100352.76,101006.43,96891.32,100454.48,8.64488
2025-05-01 21:30:00,100454.48,101006.43,97793.92,100588.05,3.324455
2025-05-01 21:45:00,100588.05,101006.43,99949.32,100227.21,1.289599
2025-05-01 22:00:00,100227.21,101006.43,99882.18,101006.43,1.29926
2025-05-01 22:15:00,101006.43,101006.43,99646.89,99772.67,1.314345
2025-05-01 22:30:00,99772.67,101006.43,99558.56,101006.43,1.31712
2025-05-01 22:45:00,101006.43,101006.43,99646.89,99999.72,1.302982
2025-05-01 23:00:00,99999.72,100909.02,97132.18,97573.34,2.325298
2025-05-01 23:15:00,97573.34,98200.0,97100.0,97999.86,1.29419
2025-05-01 23:30:00,97999.86,98100.0,96891.32,97764.57,1.285725
2025-05-01 23:45:00,97764.57,98200.0,96911.6,97399.68,1.313547
2025-05-02 00:00:00,97399.68,98190.0,97100.0,97183.02,1.310812
2025-05-02 00:15:00,97183.02,98100.0,97058.7,97499.97,1.311674
2025-05-02 00:30:00,97499.97,98100.0,96891.32,97954.51,1.310353
2025-05-02 00:45:00,97954.51,98190.0,96891.32,97727.24,1.309408
2025-05-02 01:00:00,97727.24,98014.5,96911.6,97132.18,1.286116
2025-05-02 01:15:00,97132.18,98190.0,96966.36,98190.0,1.382004
2025-05-02 01:30:00,98190.0,98190.0,97058.7,97951.14,1.317808
2025-05-02 01:45:00,97951.14,98100.0,97253.02,97431.26,1.315612
2025-05-02 02:00:00,97431.26,98100.0,97132.18,98100.0,1.404409
2025-05-02 02:15:00,98100.0,98190.0,97352.76,97800.82,1.411122
2025-05-02 02:30:00,97800.82,98190.0,97100.0,97352.76,1.309105
2025-05-02 02:45:00,97352.76,98190.0,97045.43,97833.0,1.307967
2025-05-02 03:00:00,97833.0,98100.0,97045.43,97132.18,1.308247
2025-05-02 03:15:00,97132.18,97833.0,97045.43,97573.69,1.336591
2025-05-02 03:30:00,97573.69,98100.0,97071.41,97399.68,1.29857
2025-05-02 03:45:00,97399.68,97930.0,97000.0,97183.02,2.296031
2025-05-02 04:00:00,97183.02,97864.6,97132.18,97727.24,1.320966
2025-05-02 04:15:00,97727.24,97793.92,97183.02,97399.68,1.363683
2025-05-02 04:30:00,97399.68,97954.51,96911.6,96911.6,1.327239
2025-05-02 04:45:00,96911.6,98190.0,96911.6,97352.76,1.302216
2025-05-02 05:00:00,97352.76,98190.0,97293.99,97764.57,1.363
2025-05-02 05:15:00,97764.57,98190.0,96911.6,96911.6,1.309603
2025-05-02 05:30:00,96911.6,98100.0,96891.32,97352.76,1.315465
2025-05-02 05:45:00,97352.76,97764.57,96891.32,97499.97,1.286254
2025-05-02 06:00:00,97499.97,97764.57,96891.32,97058.7,1.301791
2025-05-02 06:15:00,97058.7,98190.0,96891.32,97272.7,1.305931
2025-05-02 06:30:00,97272.7,97999.86,96891.32,97352.76,1.284556
2025-05-02 06:45:00,97352.76,98100.0,96966.36,96966.36,1.315849
2025-05-02 07:00:00,96966.36,97995.0,96891.32,97352.76,1.289741
2025-05-02 07:15:00,97352.76,97764.57,96891.32,96891.32,1.295465
2025-05-02 07:30:00,96891.32,97954.51,96891.32,97573.34,1.437616
2025-05-02 07:45:00,97573.34,98705.73,97293.99,97954.51,2.311363
2025-05-02 08:00:00,97954.51,98896.82,97720.18,98235.15,1.308477
2025-05-02 08:15:00,98235.15,99117.4,97720.18,98266.32,1.41651
2025-05-02 08:30:00,98266.32,99318.13,98100.0,98470.44,1.527963
2025-05-02 08:45:00,98470.44,99300.0,97999.86,98235.08,1.287203
